poster,recipient,relationship,tweet date,tweet id,tweet,hashtags,retweet status
fiitby,got_tyrion,mentions,sun feb 07 21:48:11 +0000 2016,696450409339039744,rt @got_tyrion: good advice https://t.co/xlpuoi3qef,[],True
morbidbeast,morbidbeast,tweet,sun feb 07 21:48:25 +0000 2016,696450468059475970,и почему мне так часто холодно?,[],False
paulaeckels,subbzero30,reply,sun feb 07 22:02:11 +0000 2016,696453932541939712,"@subbzero30 ouch, hope you feel better soon!",[],False
heynikaaa,slash_4every1,reply,sun feb 07 22:09:26 +0000 2016,696455757043212288,@slash_4every1 а вообще я скучаю,[],False
geaimelo,dracarhys,reply,sun feb 07 22:10:04 +0000 2016,696455916447797249,@dracarhys dja c charlie,[],False
geaimelo,iamthefiash,reply,sun feb 07 22:12:33 +0000 2016,696456541373911040,@iamthefiash @dracarhys déçue,[],False
geaimelo,dracarhys,mentions,sun feb 07 22:12:33 +0000 2016,696456541373911040,@iamthefiash @dracarhys déçue,[],False
rogue0113,thexfiles,reply,sun feb 07 22:14:38 +0000 2016,696457065699614720,@thexfiles i definitely will!!,[],False
mans_t_3,baselalshmmry,mentions,sun feb 07 22:17:38 +0000 2016,696457820661743616,rt @baselalshmmry: ألقم فصل بس وخل سبيع توظفك كاشير https://t.co/ue6bivw9o6,[],True
cathablack,louis_tomlinson,mentions,sun feb 07 22:21:37 +0000 2016,696458823108722688,rt @louis_tomlinson: 1 year !! that's fucking crazy,[],True
king_of_whore,king_of_whore,tweet,sun feb 07 22:23:10 +0000 2016,696459213145579521,Остался 1% зарядки. Пока.,[],False
rappacciolig,got_tyrion,mentions,sun feb 07 22:32:52 +0000 2016,696461654255661057,rt @got_tyrion: good advice https://t.co/xlpuoi3qef,[],True
__king_of_hell_,__king_of_hell_,tweet,sun feb 07 22:37:14 +0000 2016,696462753142345732,крч хауэлл как обычно довел до истерики,[],False
a_mi_lin,foxyfoxy01,reply,sun feb 07 22:38:16 +0000 2016,696463013210103810,@foxyfoxy01 что за она ссыль плс,[],False
vipmediafanatic,ew,mentions,sun feb 07 22:44:25 +0000 2016,696464560920752128,rt @ew: rihanna's 'anti' hits no. 1 on the billboard 200: https://t.co/8vwt4yzuyu 🎶 https://t.co/0gq4abschw,[],True
havegotscars,geaimelo,mentions,sun feb 07 22:47:31 +0000 2016,696465341023649793,rt @geaimelo: les orphelins baudelaire toujours en avance sur leur temps https://t.co/z3cxqecigr,[],True
a_mi_lin,foxyfoxy01,reply,sun feb 07 22:48:06 +0000 2016,696465487824318464,@foxyfoxy01 я с них и начну хддд,[],False
elistoned_,got_tyrion,mentions,sun feb 07 22:50:26 +0000 2016,696466075051888640,"rt @got_tyrion: yolos

you only live one season",[],True
legendofriann,gifsofthrones,mentions,sun feb 07 22:55:56 +0000 2016,696467459176427520,rt @gifsofthrones: https://t.co/wwmdh14kdu,[],True
charlleano,lordsnow,mentions,sun feb 07 23:05:30 +0000 2016,696469866702831616,rt @lordsnow: the super bowl is coming! #sb50,['sb50'],True
aurora_pulse,got_tyrion,mentions,sun feb 07 23:07:14 +0000 2016,696470302893563904,"rt @got_tyrion: yolos

you only live one season",[],True
rzacharias314,chandlerboi85,reply,sun feb 07 23:10:04 +0000 2016,696471015950520320,@chandlerboi85 paul freeman does great work,[],False
liverbabygirl,liverbabygirl,tweet,sun feb 07 23:18:41 +0000 2016,696473184372178948,#superbowlsunday #sb50 #bbc2,"['superbowlsunday', 'sb50', 'bbc2']",False
j4ime,sbnationnba,mentions,sun feb 07 23:26:59 +0000 2016,696475273169129472,rt @sbnationnba: stephen curry took his drum-pounding job very seriously. https://t.co/pjn45jymi3 https://t.co/zvh2u3ap2s,[],True
delenaftstark,theanimalvines,reply,sun feb 07 23:28:27 +0000 2016,696475642238472192,@theanimalvines @vine i'd say this cat is definitely possessed lol,[],False
delenaftstark,vine,mentions,sun feb 07 23:28:27 +0000 2016,696475642238472192,@theanimalvines @vine i'd say this cat is definitely possessed lol,[],False
guiness74,vivicnicolai,mentions,sun feb 07 23:51:06 +0000 2016,696481342318649345,rt @vivicnicolai: 😂😂😂😂😂😂😂😂😂 zoeira never end  #tudopelosuperbowl50 https://t.co/xiqf2re3sl,['tudopelosuperbowl50'],True
prpsianja,ritinhazueira,mentions,sun feb 07 23:52:53 +0000 2016,696481791096528899,"rt @ritinhazueira: ap para matheus, munik e gg ""bial falando de mineiros e goianos. nossa amizade deve estar linda lá fora"" tÁ linda mesmo!…",['bbb16'],True
rwinfc,isulltan__,mentions,mon feb 08 00:05:41 +0000 2016,696485012330430464,rt @isulltan__: اللهم ايقظني على نور الجنة اذا غفيت طويلاً,[],True
910nikkimo,heidulls,reply,mon feb 08 00:13:19 +0000 2016,696486933300649984,@heidulls @suesofar @juttafreudig @gabriele_dreamy @britactorsfan i have. :),[],False
910nikkimo,suesofar,mentions,mon feb 08 00:13:19 +0000 2016,696486933300649984,@heidulls @suesofar @juttafreudig @gabriele_dreamy @britactorsfan i have. :),[],False
910nikkimo,juttafreudig,mentions,mon feb 08 00:13:19 +0000 2016,696486933300649984,@heidulls @suesofar @juttafreudig @gabriele_dreamy @britactorsfan i have. :),[],False
910nikkimo,gabriele_dreamy,mentions,mon feb 08 00:13:19 +0000 2016,696486933300649984,@heidulls @suesofar @juttafreudig @gabriele_dreamy @britactorsfan i have. :),[],False
910nikkimo,britactorsfan,mentions,mon feb 08 00:13:19 +0000 2016,696486933300649984,@heidulls @suesofar @juttafreudig @gabriele_dreamy @britactorsfan i have. :),[],False
juanlgurdaneta,lordsnow,mentions,mon feb 08 00:22:17 +0000 2016,696489189848780801,rt @lordsnow: #broncos defense is as strong as the wall. #sb50,"['broncos', 'sb50']",True
redskinloyalty,worldstarfunny,mentions,mon feb 08 00:35:17 +0000 2016,696492461422673920,rt @worldstarfunny: https://t.co/cofjuu0ow2,[],True
ker8mel,ker8mel,tweet,mon feb 08 00:39:28 +0000 2016,696493514176270336,"hodor weiß alles.
er sagt es nur nicht. :od
#gotbeirtl2 #gameofthrones #got https://t.co/568xwszn52","['gotbeirtl2', 'gameofthrones', 'got']",False
ddebboun,got_tyrion,mentions,mon feb 08 01:02:00 +0000 2016,696499184883511298,rt @got_tyrion: good advice https://t.co/xlpuoi3qef,[],True
paulaeckels,esurancesweeeps,mentions,mon feb 08 01:08:31 +0000 2016,696500824864903168,rt @esurancesweeeps: to enter: retweet a tweet including #esurancesweepstakes (ours on anyone else's) or tweet the hashtag. see rules at ht…,['esurancesweepstakes'],True
lolillafrbp,got_tyrion,mentions,mon feb 08 01:12:19 +0000 2016,696501781145194496,rt @got_tyrion: good advice https://t.co/xlpuoi3qef,[],True
delenaftstark,widow_elena,reply,mon feb 08 01:14:13 +0000 2016,696502259312676864,"@widow_elena i've always applauded her talent, i mean 4x15 was heart-wrenching and when elena got her humanity back? was even more moving!",[],False
lafayettemom04,jamdownrocks,mentions,mon feb 08 01:19:38 +0000 2016,696503622469693440,"rt @jamdownrocks: @soapcentral every sl now on #yr. especially, sharon getting sage's kid. ugh.",['yr'],True
lafayettemom04,soapcentral,mentions,mon feb 08 01:19:38 +0000 2016,696503622469693440,"rt @jamdownrocks: @soapcentral every sl now on #yr. especially, sharon getting sage's kid. ugh.",['yr'],True
vipmediafanatic,goodwifewriters,mentions,mon feb 08 01:27:26 +0000 2016,696505585378816001,"rt @goodwifewriters: julianna margulies, everybody. incredible. #thegoodwife",['thegoodwife'],True
vipmediafanatic,justjared,mentions,mon feb 08 01:30:08 +0000 2016,696506264881213440,rt @justjared: #thegoodwife will end after the current seventh season -- read cbs' statement here: https://t.co/zpqut2vcev https://t.co/otn…,['thegoodwife'],True
irishvixen21,smashmode,mentions,mon feb 08 01:30:53 +0000 2016,696506453591326720,"rt @smashmode: man,  does anyone want to win this game??? #sb50",['sb50'],True
marcelosureno,sforaneo2,reply,mon feb 08 01:37:30 +0000 2016,696508118755381248,@sforaneo2 @kasoamp 😂😂😂,[],False
marcelosureno,kasoamp,mentions,mon feb 08 01:37:30 +0000 2016,696508118755381248,@sforaneo2 @kasoamp 😂😂😂,[],False
jferrara94,got_tyrion,mentions,mon feb 08 01:39:15 +0000 2016,696508559144697858,rt @got_tyrion: where is left shark? #sb50,['sb50'],True
lgmonstersoxfan,lgmonstersoxfan,tweet,mon feb 08 01:39:46 +0000 2016,696508689180663809,my favorite #coldplay song #clocks,"['coldplay', 'clocks']",False
mizinchik_,mizinchik_,tweet,mon feb 08 01:40:37 +0000 2016,696508903065055233,Жрать хочет,[],False
redskinloyalty,sashabankswwe,mentions,mon feb 08 01:42:31 +0000 2016,696509381249232896,rt @sashabankswwe: yassssss i slay 🙌🏽🙌🏽,[],True
pablozerep,got_tyrion,mentions,mon feb 08 01:44:38 +0000 2016,696509913904713729,rt @got_tyrion: where is left shark? #sb50,['sb50'],True
gameofthrones1v,gameofthrones1v,tweet,mon feb 08 01:46:07 +0000 2016,696510287218757632,#gameofthrones #fit 3 foods to burn belly fat naturally https://t.co/kmh9qwqnmt game of thrones,"['gameofthrones', 'fit']",False
melarguu,got_tyrion,mentions,mon feb 08 01:46:21 +0000 2016,696510345938997248,rt @got_tyrion: where is left shark? #sb50,['sb50'],True
vipmediafanatic,candypie22,mentions,mon feb 08 01:47:51 +0000 2016,696510723418030080,rt @candypie22: beyoncÉ just slayed me...my life has been made!!!! #superbowel50,['superbowel50'],True
rainbow_drugs,urfriendbucky,mentions,mon feb 08 01:57:27 +0000 2016,696513139328864256,rt @urfriendbucky: просто библейская блин картина https://t.co/rkzmoz61ss,[],True
liverbabygirl,liverbabygirl,tweet,mon feb 08 02:00:21 +0000 2016,696513869137780738,wow,[],False
geeksomniac,geeksomniac,tweet,mon feb 08 02:05:31 +0000 2016,696515169384411137,he also needs to see a dentist pronto... https://t.co/k5mcpyenxr,[],False
marcelosureno,carolitaire,reply,mon feb 08 02:14:01 +0000 2016,696517308458627072,@carolitaire @xexihappy vamos que se puede chiquillas!,[],False
marcelosureno,xexihappy,mentions,mon feb 08 02:14:01 +0000 2016,696517308458627072,@carolitaire @xexihappy vamos que se puede chiquillas!,[],False
lgmonstersoxfan,lgmonstersoxfan,tweet,mon feb 08 02:15:05 +0000 2016,696517576923467776,"some bitch on a friend's facebook says gaga lip-synced.
i want to tear her apart. #ladygaga",['ladygaga'],False
matt_maekela,taylorswift_lg,mentions,mon feb 08 02:19:32 +0000 2016,696518696777445376,rt @taylorswift_lg: #iusedto feel alone. then i found taylor swift.,['iusedto'],True
brookieashh,got_tyrion,mentions,mon feb 08 02:21:05 +0000 2016,696519086860333057,rt @got_tyrion: good advice https://t.co/xlpuoi3qef,[],True
marcelosureno,wapalaturca,reply,mon feb 08 02:21:12 +0000 2016,696519116195262466,@wapalaturca estupenda la tonta!,[],False
hambysandiego,niratanop,mentions,mon feb 08 02:29:27 +0000 2016,696521192379850752,rt @niratanop: seeing #mattdamon as @jasonbourne again is so freaking awesome! i loved those movies. #bourne #sb50 #superbowlsunday https:/…,"['mattdamon', 'bourne', 'sb50', 'superbowlsunday']",True
hambysandiego,jasonbourne,mentions,mon feb 08 02:29:27 +0000 2016,696521192379850752,rt @niratanop: seeing #mattdamon as @jasonbourne again is so freaking awesome! i loved those movies. #bourne #sb50 #superbowlsunday https:/…,"['mattdamon', 'bourne', 'sb50', 'superbowlsunday']",True
monte_252,lyricsjason86,mentions,mon feb 08 02:30:12 +0000 2016,696521381127835650,rt @lyricsjason86: denver defense came ready to play and that reminds me skins could have had wade phillips lmao,[],True
therealcmatlock,got_tyrion,mentions,mon feb 08 02:34:13 +0000 2016,696522391946592256,rt @got_tyrion: i just saw sansa stark! #xmenapocalypse,['xmenapocalypse'],True
mizinchik_,tru_chemical,reply,mon feb 08 02:35:21 +0000 2016,696522677163573248,@tru_chemical Умничка 🐰,[],False
liverbabygirl,truesoccerlife,mentions,mon feb 08 02:58:34 +0000 2016,696528519845822467,rt @truesoccerlife: neymar is savage af 😂😂 https://t.co/ag6tjiq4df,[],True
brennendebrenn,got_tyrion,mentions,mon feb 08 03:01:24 +0000 2016,696529232868962304,rt @got_tyrion: i've got a cure for that... #sb50 https://t.co/odg9vsi1dg,['sb50'],True
jamdownrocks,jmcrenny,reply,mon feb 08 03:02:07 +0000 2016,696529413215817728,@jmcrenny they are getting close to #niktor's record. lol.,['niktor'],False
lyricsjason86,lyricsjason86,tweet,mon feb 08 03:02:31 +0000 2016,696529513912659968,feel bad for cam but it's good to see peyton go out a champ,[],False
cynicaltribe,got_tyrion,mentions,mon feb 08 03:07:52 +0000 2016,696530860250542081,rt @got_tyrion: i've got a cure for that... #sb50 https://t.co/odg9vsi1dg,['sb50'],True
urfavehoe,got_tyrion,mentions,mon feb 08 03:12:00 +0000 2016,696531900463079425,rt @got_tyrion: i've got a cure for that... #sb50 https://t.co/odg9vsi1dg,['sb50'],True
marcelosureno,cocho68,mentions,mon feb 08 03:13:59 +0000 2016,696532399576981504,rt @cocho68: @mgarcia318 @marcelosureno siempre ha estado on fire (ver fotos),[],True
marcelosureno,mgarcia318,mentions,mon feb 08 03:13:59 +0000 2016,696532399576981504,rt @cocho68: @mgarcia318 @marcelosureno siempre ha estado on fire (ver fotos),[],True
marcelosureno,marcelosureno,mentions,mon feb 08 03:13:59 +0000 2016,696532399576981504,rt @cocho68: @mgarcia318 @marcelosureno siempre ha estado on fire (ver fotos),[],True
jamdownrocks,jamdownrocks,tweet,mon feb 08 03:17:04 +0000 2016,696533175523270656,#billions,['billions'],False
anthonyfigliano,anthonyfigliano,tweet,mon feb 08 03:34:49 +0000 2016,696537642444390400,superbowl baby. #champsssss https://t.co/aycv1byjke,['champsssss'],False
han_des,ix_86,mentions,mon feb 08 03:40:30 +0000 2016,696539072702124032,rt @ix_86: https://t.co/ipffhpsvuy,[],True
wherehas13gone,kurilo_liza,mentions,mon feb 08 03:43:23 +0000 2016,696539798325092356,"Может, звучит немного по-лесбийски, но я уже скучаю по @kurilo_liza.",[],False
marcelosureno,ericahenriquezo,mentions,mon feb 08 03:47:14 +0000 2016,696540767221903360,rt @ericahenriquezo: @figamir @afpdechile es un robo. una frescura de lo más descarada. ¿por qué estamos obligados a permitir este abuso? b…,[],True
marcelosureno,figamir,mentions,mon feb 08 03:47:14 +0000 2016,696540767221903360,rt @ericahenriquezo: @figamir @afpdechile es un robo. una frescura de lo más descarada. ¿por qué estamos obligados a permitir este abuso? b…,[],True
marcelosureno,afpdechile,mentions,mon feb 08 03:47:14 +0000 2016,696540767221903360,rt @ericahenriquezo: @figamir @afpdechile es un robo. una frescura de lo más descarada. ¿por qué estamos obligados a permitir este abuso? b…,[],True
totalfilmus,totalfilmus,tweet,mon feb 08 03:56:18 +0000 2016,696543048906338304,jagger and scorsese strum up rock 'n' roll's 'game of thrones' https://t.co/3bic96uvmk #gameofthrones,['gameofthrones'],False
la_alvidrez,la_alvidrez,tweet,mon feb 08 03:57:50 +0000 2016,696543434782306304,hahaha #respétense  https://t.co/fbyeu249ur,['respétense'],False
jlaok,belusmole,reply,mon feb 08 04:05:37 +0000 2016,696545393530822656,@belusmole: salieron en el programa de hoy?? #holayadios @telefecom,['holayadios'],False
jlaok,telefecom,mentions,mon feb 08 04:05:37 +0000 2016,696545393530822656,@belusmole: salieron en el programa de hoy?? #holayadios @telefecom,['holayadios'],False
jesseniaam_,moongoddess__,mentions,mon feb 08 04:06:47 +0000 2016,696545687123529729,rt @moongoddess__: beyond blessed with everything ❤️,[],True
_angelrule,_angelrule,tweet,mon feb 08 04:13:53 +0000 2016,696547473892995074,waiting for #gameofthrones,['gameofthrones'],False
anthonyfigliano,nflnetwork,mentions,mon feb 08 04:16:37 +0000 2016,696548161771454464,"rt @nflnetwork: the denver broncos. #sb50 champs!

flip over to @nflgameday final. we'll recap the entire game &amp; more! https://t.co/nmxsekm…",['sb50'],True
anthonyfigliano,nflgameday,mentions,mon feb 08 04:16:37 +0000 2016,696548161771454464,"rt @nflnetwork: the denver broncos. #sb50 champs!

flip over to @nflgameday final. we'll recap the entire game &amp; more! https://t.co/nmxsekm…",['sb50'],True
redskinloyalty,weedfeed,mentions,mon feb 08 04:24:33 +0000 2016,696550158247555072,"rt @weedfeed: harlequin is a #sativa dominant, high #cbd strain known to relieve #pain &amp; #anxiety - https://t.co/x9xin0vr8i #mmj https://t.…","['sativa', 'cbd', 'pain', 'anxiety', 'mmj']",True
sulley2000,thrones_memes,mentions,mon feb 08 04:25:01 +0000 2016,696550275700502528,rt @thrones_memes: jon is not dead!! https://t.co/shp8rxncti,[],True
roswell2001,tim_dugger,mentions,mon feb 08 04:32:50 +0000 2016,696552242820812800,rt @tim_dugger: @juliojones_11 and @atlantafalcons getting some love here at #superbowl50 https://t.co/lktbkqwbbp,['superbowl50'],True
roswell2001,juliojones_11,mentions,mon feb 08 04:32:50 +0000 2016,696552242820812800,rt @tim_dugger: @juliojones_11 and @atlantafalcons getting some love here at #superbowl50 https://t.co/lktbkqwbbp,['superbowl50'],True
roswell2001,atlantafalcons,mentions,mon feb 08 04:32:50 +0000 2016,696552242820812800,rt @tim_dugger: @juliojones_11 and @atlantafalcons getting some love here at #superbowl50 https://t.co/lktbkqwbbp,['superbowl50'],True
roswell2001,_mrthott,mentions,mon feb 08 04:44:16 +0000 2016,696555120105021441,rt @_mrthott: what a gentleman cam newton really is after that press conference thats the dude who is the face of our league? lmao,[],True
fynnploger,got_tyrion,mentions,mon feb 08 04:51:10 +0000 2016,696556856580403200,rt @got_tyrion: better @snickers commercial... #sb50 https://t.co/f3f7mcn9zt,['sb50'],True
fynnploger,snickers,mentions,mon feb 08 04:51:10 +0000 2016,696556856580403200,rt @got_tyrion: better @snickers commercial... #sb50 https://t.co/f3f7mcn9zt,['sb50'],True
hikkkadesu,n_o_t__o_k_a_y,reply,mon feb 08 05:00:15 +0000 2016,696559142467670016,"@n_o_t__o_k_a_y бедный Валентин,знал бы,не стал никого сводить😂",[],False
electriquement_,kacemgrib,mentions,mon feb 08 05:04:04 +0000 2016,696560102942363648,rt @kacemgrib: @sodamntrue @hoodftnialler @electriquement_ une pensée pour toi 😘❤️❤️,[],True
electriquement_,sodamntrue,mentions,mon feb 08 05:04:04 +0000 2016,696560102942363648,rt @kacemgrib: @sodamntrue @hoodftnialler @electriquement_ une pensée pour toi 😘❤️❤️,[],True
electriquement_,hoodftnialler,mentions,mon feb 08 05:04:04 +0000 2016,696560102942363648,rt @kacemgrib: @sodamntrue @hoodftnialler @electriquement_ une pensée pour toi 😘❤️❤️,[],True
electriquement_,electriquement_,mentions,mon feb 08 05:04:04 +0000 2016,696560102942363648,rt @kacemgrib: @sodamntrue @hoodftnialler @electriquement_ une pensée pour toi 😘❤️❤️,[],True
lost_in_kocmoc,tedlineus,mentions,mon feb 08 05:18:32 +0000 2016,696563743614963712,"rt @tedlineus: @lost_in_kocmoc я на каникулах засыпал в 6 утра, а тут я уже просыпаюсь",[],True
lost_in_kocmoc,lost_in_kocmoc,mentions,mon feb 08 05:18:32 +0000 2016,696563743614963712,"rt @tedlineus: @lost_in_kocmoc я на каникулах засыпал в 6 утра, а тут я уже просыпаюсь",[],True
varya_levina_,ritkaz,mentions,mon feb 08 05:36:26 +0000 2016,696568248289128448,rt @ritkaz: @varya_levina_ 😌☺️💕,[],True
varya_levina_,varya_levina_,mentions,mon feb 08 05:36:26 +0000 2016,696568248289128448,rt @ritkaz: @varya_levina_ 😌☺️💕,[],True
colyy18,vorterix,mentions,mon feb 08 05:42:06 +0000 2016,696569674348236802,"vive loco en su cordura,y siente mas que cualquiera.@vorterix #vorterixcosquin🤖",['vorterixcosquin'],False
jhonattandiaz4,got_tyrion,mentions,mon feb 08 05:45:50 +0000 2016,696570613889011712,rt @got_tyrion: better @snickers commercial... #sb50 https://t.co/f3f7mcn9zt,['sb50'],True
jhonattandiaz4,snickers,mentions,mon feb 08 05:45:50 +0000 2016,696570613889011712,rt @got_tyrion: better @snickers commercial... #sb50 https://t.co/f3f7mcn9zt,['sb50'],True
polina_bv,polina_bv,tweet,mon feb 08 05:57:57 +0000 2016,696573663135592448,"Тви, помогите до 300🙏🏼
Я взаимная💥
#ТвиттерскийКоторогоЯЛюблю #rt #fav #ЧЕРЕПНАЯКОРОБКАФОЛЛОВИТМОЗГ #swanqueenforever","['ТвиттерскийКоторогоЯЛюблю', 'rt', 'fav', 'ЧЕРЕПНАЯКОРОБКАФОЛЛОВИТМОЗГ', 'swanqueenforever']",False
gangsta_girll,landoffacts,mentions,mon feb 08 06:27:15 +0000 2016,696581036717838336,"rt @landoffacts: the smarter you are, the easier it is to create a sarcastic response to stupid questions.",[],True
strickbomb,strickbomb,tweet,mon feb 08 06:27:43 +0000 2016,696581154158338048,"the problem with the what house do you belong to #gameofthrones quiz is that 99% of us would get ""some shitty house no one knows""",['gameofthrones'],False
kochaydovska,gameofthrones,mentions,mon feb 08 06:30:59 +0000 2016,696581976262893568,"rt @gameofthrones: ""winterfell is mine."" 
#gotseason6 premieres 4.24.16 
#gameofthrones
https://t.co/uca8qf0i65","['gotseason6', 'gameofthrones']",True
jeff_dunhill,britishvogue,mentions,mon feb 08 06:52:45 +0000 2016,696587454028054528,rt @britishvogue: how to winterproof your skin: https://t.co/wp77bx2kdf https://t.co/bzfpq77hhh,[],True
mizinchik_,mizinchik_,tweet,mon feb 08 07:36:11 +0000 2016,696598384375894016,На оценку бл,[],False
pavlova_katt,ritkaz,mentions,mon feb 08 07:44:15 +0000 2016,696600414398111744,"rt @ritkaz: @pavlova_katt @veronika_miha @vsstoyko @varya_levina_ @alexergh 
Самые лучшие человечки 💝
#ТвиттерскиеКоторыхЯЛюблю https://t.c…",['ТвиттерскиеКоторыхЯЛюблю'],True
pavlova_katt,pavlova_katt,mentions,mon feb 08 07:44:15 +0000 2016,696600414398111744,"rt @ritkaz: @pavlova_katt @veronika_miha @vsstoyko @varya_levina_ @alexergh 
Самые лучшие человечки 💝
#ТвиттерскиеКоторыхЯЛюблю https://t.c…",['ТвиттерскиеКоторыхЯЛюблю'],True
pavlova_katt,veronika_miha,mentions,mon feb 08 07:44:15 +0000 2016,696600414398111744,"rt @ritkaz: @pavlova_katt @veronika_miha @vsstoyko @varya_levina_ @alexergh 
Самые лучшие человечки 💝
#ТвиттерскиеКоторыхЯЛюблю https://t.c…",['ТвиттерскиеКоторыхЯЛюблю'],True
pavlova_katt,vsstoyko,mentions,mon feb 08 07:44:15 +0000 2016,696600414398111744,"rt @ritkaz: @pavlova_katt @veronika_miha @vsstoyko @varya_levina_ @alexergh 
Самые лучшие человечки 💝
#ТвиттерскиеКоторыхЯЛюблю https://t.c…",['ТвиттерскиеКоторыхЯЛюблю'],True
pavlova_katt,varya_levina_,mentions,mon feb 08 07:44:15 +0000 2016,696600414398111744,"rt @ritkaz: @pavlova_katt @veronika_miha @vsstoyko @varya_levina_ @alexergh 
Самые лучшие человечки 💝
#ТвиттерскиеКоторыхЯЛюблю https://t.c…",['ТвиттерскиеКоторыхЯЛюблю'],True
pavlova_katt,alexergh,mentions,mon feb 08 07:44:15 +0000 2016,696600414398111744,"rt @ritkaz: @pavlova_katt @veronika_miha @vsstoyko @varya_levina_ @alexergh 
Самые лучшие человечки 💝
#ТвиттерскиеКоторыхЯЛюблю https://t.c…",['ТвиттерскиеКоторыхЯЛюблю'],True
koala_v_sype,amelia_iero_,reply,mon feb 08 07:59:51 +0000 2016,696604340275060736,"@amelia_iero_ приятного просмотра...
Я тоже взял комп и буду Гримм смотреть
Какое мороженое ты любишь?",[],False
alicemschneider,buck____dich,reply,mon feb 08 08:06:21 +0000 2016,696605976066199552,@buck____dich понятное дело😔,[],False
rudolfrohr,prince_mojo_,mentions,mon feb 08 08:17:24 +0000 2016,696608756868784128,rt @prince_mojo_: good morning 😉😉😉with ours loves dream olicity https://t.co/48wqahyscb,[],True
lavidiac,yannicklgc,mentions,mon feb 08 08:20:30 +0000 2016,696609537013362689,rt @yannicklgc: we want 2know #catherina's fate ins4 #theborgias !plz make  @netflix @amazonvideo @amazon_studios @history @take5prod http:…,"['catherina', 'theborgias']",True
lavidiac,netflix,mentions,mon feb 08 08:20:30 +0000 2016,696609537013362689,rt @yannicklgc: we want 2know #catherina's fate ins4 #theborgias !plz make  @netflix @amazonvideo @amazon_studios @history @take5prod http:…,"['catherina', 'theborgias']",True
lavidiac,amazonvideo,mentions,mon feb 08 08:20:30 +0000 2016,696609537013362689,rt @yannicklgc: we want 2know #catherina's fate ins4 #theborgias !plz make  @netflix @amazonvideo @amazon_studios @history @take5prod http:…,"['catherina', 'theborgias']",True
lavidiac,amazon_studios,mentions,mon feb 08 08:20:30 +0000 2016,696609537013362689,rt @yannicklgc: we want 2know #catherina's fate ins4 #theborgias !plz make  @netflix @amazonvideo @amazon_studios @history @take5prod http:…,"['catherina', 'theborgias']",True
lavidiac,history,mentions,mon feb 08 08:20:30 +0000 2016,696609537013362689,rt @yannicklgc: we want 2know #catherina's fate ins4 #theborgias !plz make  @netflix @amazonvideo @amazon_studios @history @take5prod http:…,"['catherina', 'theborgias']",True
lavidiac,take5prod,mentions,mon feb 08 08:20:30 +0000 2016,696609537013362689,rt @yannicklgc: we want 2know #catherina's fate ins4 #theborgias !plz make  @netflix @amazonvideo @amazon_studios @history @take5prod http:…,"['catherina', 'theborgias']",True
nsovtsova,tut_horan,reply,mon feb 08 08:37:58 +0000 2016,696613932656672768,@tut_horan ПРИВ ПЕДАР,[],False
koala_v_sype,koala_v_sype,tweet,mon feb 08 08:41:26 +0000 2016,696614805080272896,Серия Гримма шикарна,[],False
alexandr22839,alexandr22839,tweet,mon feb 08 08:45:10 +0000 2016,696615744600215552,"Последний выходной, а я вскочил часа на три раньше, чем обычно. Ну не дурак ли.",[],False
butterfly_seven,gretasmara,mentions,mon feb 08 08:53:30 +0000 2016,696617841756397568,"rt @gretasmara: -gianluca compie gli anni 
-anniversario vittoria a sanremo 
-esce la collezione

settimana impegnativa 
#ilvolo #ilvolovers","['ilvolo', 'ilvolovers']",True
yannicklgc,visellitania,mentions,mon feb 08 08:55:39 +0000 2016,696618382821556225,rt @visellitania: @yannicklgc @netflix @amazonvideo @take5prod @history ty luv d new 2 images 2  plz more as i want more #theborgias s4 htt…,['theborgias'],True
yannicklgc,yannicklgc,mentions,mon feb 08 08:55:39 +0000 2016,696618382821556225,rt @visellitania: @yannicklgc @netflix @amazonvideo @take5prod @history ty luv d new 2 images 2  plz more as i want more #theborgias s4 htt…,['theborgias'],True
yannicklgc,netflix,mentions,mon feb 08 08:55:39 +0000 2016,696618382821556225,rt @visellitania: @yannicklgc @netflix @amazonvideo @take5prod @history ty luv d new 2 images 2  plz more as i want more #theborgias s4 htt…,['theborgias'],True
yannicklgc,amazonvideo,mentions,mon feb 08 08:55:39 +0000 2016,696618382821556225,rt @visellitania: @yannicklgc @netflix @amazonvideo @take5prod @history ty luv d new 2 images 2  plz more as i want more #theborgias s4 htt…,['theborgias'],True
yannicklgc,take5prod,mentions,mon feb 08 08:55:39 +0000 2016,696618382821556225,rt @visellitania: @yannicklgc @netflix @amazonvideo @take5prod @history ty luv d new 2 images 2  plz more as i want more #theborgias s4 htt…,['theborgias'],True
yannicklgc,history,mentions,mon feb 08 08:55:39 +0000 2016,696618382821556225,rt @visellitania: @yannicklgc @netflix @amazonvideo @take5prod @history ty luv d new 2 images 2  plz more as i want more #theborgias s4 htt…,['theborgias'],True
dirty_sunset,rrharisov,mentions,mon feb 08 08:55:56 +0000 2016,696618454128988160,rt @rrharisov: Очередная утечка из Минобороны: проект парада победы 2020 https://t.co/glr2qaqet8,[],True
